PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Departamento,Año,Departamento_norm,Distancia_PC1_PC2,Cluster,Silhouette,Modelo,K,Silhouette_global
-1.0773590130266526,-0.3315047491752342,-0.2082561836524164,-0.015770592791785443,-0.214974902861714,-0.05775014946680129,-0.01089189198891205,-0.042111821954677255,0.08038932629762781,0.0010111607233760922,-0.02149940681656945,-0.06535351581537739,0.06721911861313855,-0.004627104786157268,0.0504901802330273,-0.012994098065720883,La Guajira,2023,LA GUAJIRA,2.298656971017497,9,0.4557878066793261,K-Means,10,0.47640094416314205
1.1911172101910166,0.03976266806392115,0.16262743852030048,-0.011868079920942465,0.04667360132776688,-0.13249540516244127,-0.0156952544530779,-0.16016288126980288,0.18429149515990742,-0.007586887979908238,0.027588584369709658,-0.10724284856958059,0.020698014589117117,-0.06942941088230957,-0.008997373485071198,-0.05848599951677909,Risaralda,2023,RISARALDA,0.0,3,0.3944161190717341,K-Means,10,0.47640094416314205
0.46905084018702037,0.09427638081047751,0.2275946921233511,0.22388005825859386,0.15885928381974423,-0.13069101407135994,0.06556224448306658,-0.08999869720715206,-0.14808849074768266,-0.07056135772911261,-0.07280528934236731,0.04828314795507602,0.1279853451799863,0.017675731616038762,0.05013225982176258,-0.06456451373292987,Huila,2023,HUILA,0.7241212519793643,1,0.4993727708583916,K-Means,10,0.47640094416314205
-0.6610146118875322,0.1594418755458371,0.20083725330509644,-0.38462682181495333,0.170572239868438,0.007702015685811081,0.17878885023259508,-0.0035997499716437648,-0.13697760886552612,-0.009300825478183547,-0.07247728706755004,-0.048151210201203304,0.05548076512824829,-0.04885174150078006,-0.04828121552213806,0.005119581544132695,Caquetá,2023,CAQUETÁ,1.8559944501693706,6,0.8823991585293549,K-Means,10,0.47640094416314205
-1.3831381146574357,0.11785767041326367,-0.05542213980414319,-0.06775978673483968,0.004956340788247193,-0.02029958073613175,-0.2615716903184284,0.23653927841007372,0.12092628349503552,0.03198701896095997,-0.06298130600912202,-0.05759114746486824,-0.012332889161927721,-0.03194315938801978,-0.006755294516000199,0.029639871912587545,Guainía,2023,GUAINÍA,2.575439633713544,0,0.22635998303846533,K-Means,10,0.47640094416314205
-1.020503815883179,0.29369480707479456,0.23667531281961318,-0.3427234707932688,0.019369300492199037,0.09200284067540748,0.3309266387817514,0.05561349748292144,0.040420167517161376,0.023645608271017318,0.11327813938207222,0.03275117581782071,-0.06919178229135016,0.025138260240353965,-0.023998788969988423,-0.025370552667225314,Guaviare,2023,GUAVIARE,2.226151184038522,5,0.4820826581975565,K-Means,10,0.47640094416314205
-1.2145011403138728,0.21401061970584,0.24390144407211473,-0.07881153949707537,-0.03907858026246008,0.10748695646905132,-0.19321672195958234,0.15700529455364437,0.1313343999869077,-0.19869636536910731,0.027185400907374983,0.002745784037673747,0.006924801468535954,0.009569455594689951,0.05133906155951717,-0.009710150206812804,Amazonas,2023,AMAZONAS,2.411920810668806,5,0.3498468309450967,K-Means,10,0.47640094416314205
1.3184607716722574,-0.1714038805181421,0.2167960055361306,-0.08445584709172338,-0.11072162545892802,0.13381076190636387,-0.03805614528325113,0.07201684397584529,0.0953668825365407,-0.004257898321457412,0.004749924909150098,0.0913684858182375,0.097562970111744,0.03462450884142622,-0.05500920179583221,0.02580218970474961,Antioquia,2023,ANTIOQUIA,0.2465921610489422,3,0.06958227586680343,K-Means,10,0.47640094416314205
-0.7088954871466204,0.16875598226979593,-0.2259641602753081,0.10732750399602745,-0.011925675498844435,-0.2167851887402526,0.04220890059960086,0.00876260104136653,-0.027137310121455177,-0.1754268401238453,0.025769666372786982,0.07460064567052208,0.08228048762045126,-0.1311839503131544,-0.0665330270139936,0.02613024865135874,Arauca,2023,ARAUCA,1.9043863907185585,6,0.8670715378112285,K-Means,10,0.47640094416314205
1.1028251617691376,-0.09292361172967933,0.24417902875191655,-0.13976232170066466,-0.13796292277002267,0.10805818149838564,-0.004763941586128861,0.01533743996944828,0.02263295072087343,0.09235186117348215,0.045900605919401184,0.06890770032264983,0.001382264443852213,0.023327303431578017,0.004024328582552899,-0.010964376709063459,Atlántico,2023,ATLÁNTICO,0.1593773342103483,3,0.6158378353580792,K-Means,10,0.47640094416314205
0.34179424082908283,-0.2116304862720036,-0.025497237522063537,0.299636252530444,-0.18977748574184636,0.28704264742089025,-0.04149413151124848,-0.07796466568116409,0.09978180708460015,-0.009894007856416476,0.11539687724231026,0.04092712666725265,0.0035846929156657034,-0.006190511576483464,0.009472371223604089,-0.006405614483900757,Bolívar,2023,BOLÍVAR,0.885747155983432,7,0.8036026868176861,K-Means,10,0.47640094416314205
0.5643542815954412,0.16451420303140474,-0.3965553004892105,0.11150909180704022,0.34782393144078627,0.004515859564287239,-0.030293350886764214,0.09588581161612919,0.13195953160088358,0.015311134983959016,0.0036680435821486723,0.05863842847775817,-0.013463618797408532,0.056823791701795676,-0.03804611210916032,-0.07509660390509942,Boyacá,2023,BOYACÁ,0.6390576766915844,1,0.6225483283735926,K-Means,10,0.47640094416314205
1.6044807904605187,0.047364647697826,-0.020070662250557897,-0.26198768619375845,0.0836710698990904,0.16028057604700385,-0.013410351200358828,-0.024585160067069997,0.021130641856394794,-0.10565190273011489,-0.002712044208115695,0.04622457108799059,-0.04723912546012253,-0.009882627990694854,-0.018379283439872864,-0.009899023112885971,"Bogotá, D.C.",2023,"BOGOTÁ, D.C.",0.41343347661694674,8,0.0,K-Means,10,0.47640094416314205
-0.04953001840343907,0.46637169409755985,-0.47017531238270227,-0.05890561786703463,0.07697283579903885,0.01394060193429153,-0.03731587386340268,-0.065447214986596,-0.026860369789559996,-0.028215694453398756,0.1119729010072708,0.04439086744502051,0.04209887462143838,0.07927105504122829,-0.00809630115885834,0.053036957831445686,Casanare,2023,CASANARE,1.311945428328661,4,0.026773068064226243,K-Means,10,0.47640094416314205
-0.34399003213453905,-0.5239648808620824,-0.08462570081471132,0.2011300569073439,-0.07525331896224899,0.01689559532330487,-0.14086176600033645,0.04115753707187862,-0.06430454695164617,-0.060666473278640734,-0.06983104965048371,-0.00878913812628978,-0.11455827266254823,-0.049171292709960054,-0.07944043958166576,-0.028251256600905356,Cauca,2023,CAUCA,1.6353418587128783,2,0.6279604799916996,K-Means,10,0.47640094416314205
-0.2540558832023718,-0.33186094284353673,-0.18212651162907834,0.09264496365649519,-0.12292459580931495,-0.14419753619308034,0.16416748400163508,-0.0110911734441827,-0.14337606711622053,-0.13796516817174626,0.13849322485843057,-0.13790179667572536,-0.044099215309844106,0.08880937351070596,-0.004093398424142414,-0.011163077639160177,Cesar,2023,CESAR,1.492189457827696,2,0.7327551927467861,K-Means,10,0.47640094416314205
-1.2221924169965175,-0.08012162431773623,-0.0018059447945205642,-0.01506126660146423,-0.2755879179925268,-0.05839417627439247,0.008736318241008345,-0.10756994554672825,0.08227417414811398,-0.014311434634475408,-0.10500365249783568,-0.04861531020865355,0.06328952839546227,0.12269802537451807,-0.034328062712427686,-0.0388984328920716,Chocó,2023,CHOCÓ,2.4162854964254294,9,0.04683216471830068,K-Means,10,0.47640094416314205
-0.3682725158315201,-0.29016512327634614,0.021297678663601466,0.39866791715490724,0.13501763156945412,0.15453259522268337,0.20549705394503454,-0.027113425381441583,-0.05156831385273167,0.02742760370758593,-0.07916195288701851,0.08424150015002513,0.023537924213830427,-0.06298923778274447,0.02299344340452778,0.027767755438986047,Córdoba,2023,CÓRDOBA,1.5939098673147452,2,0.6386047814799881,K-Means,10,0.47640094416314205
0.8633938681101181,0.05287612544020881,-0.5754385034170886,-0.030688425127729513,-0.16978058847269623,-0.15350170016393808,0.18838087922782237,0.15198899414737502,0.04959338895806478,0.19652374401117706,-0.14785754478356278,0.02859649424941131,-0.014320075419385812,0.01871003235780836,0.005327376714580395,0.004803587905436016,Cundinamarca,2023,CUNDINAMARCA,0.3279855968011908,3,0.27257162214260755,K-Means,10,0.47640094416314205
0.8420852671722907,-0.15102305258449383,0.25283179483764234,0.09261611323651764,0.02287503704624977,-0.2605270929957845,-0.1395812743985893,0.1022897563719033,-0.09746434040081597,0.030050227496881132,0.03716457383244927,-0.04400920373281253,-0.015654758173441606,0.07240749045170225,-0.011577389521925885,0.04982221786810517,Caldas,2023,CALDAS,0.39777190505459553,3,0.3079009097415461,K-Means,10,0.47640094416314205
